model_id,org_id,A,C,O,REL10,R50,n_valid_source
01-ai/Yi-6B,01-ai,0.5555555555555556,0.312776415197635,-0.2427791403579206,0.060937783939816685,0.37606837606837606,1170
01-ai/Yi-9B,01-ai,0.611965811965812,0.3185036111370658,-0.2934622008287462,0.089324625029534,0.30085470085470084,1170
01-ai/Yi-9B-200K,01-ai,0.5803418803418804,0.31570067862623985,-0.26464120171564054,0.07528070975721696,0.3111111111111111,1170
0ai/0ai-7B-v3,0ai,0.711965811965812,0.3792953388483836,-0.33267047311742837,0.12041400399804625,0.20341880341880342,1170
0ai/0ai-7B-v4,0ai,0.6752136752136753,0.39599718214682106,-0.2792164930668542,0.09213426002367489,0.23931623931623933,1170
0ai/0ai-7B-v5,0ai,0.7341880341880341,0.4390520856357979,-0.29513594855223624,0.10059941628937141,0.15213675213675212,1170
0x7194633/fialka-13B-v3,0x7194633,0.3094017094017094,0.30874170899598735,-0.000660000405722061,0.003504016868447098,0.67008547008547,1170
0x7194633/fialka-13B-v3.1,0x7194633,0.29914529914529914,0.31154867773848804,0.012403378593188907,0.0034589883253891675,0.6683760683760683,1170
0x7194633/fialka-13B-v4,0x7194633,0.2965811965811966,0.3101321998845708,0.01355100330337422,0.003290343525528144,0.6752136752136753,1170
0x7194633/fialka-7B-v3,0x7194633,0.48547008547008547,0.3254355933712076,-0.16003449209887788,0.027391346281577033,0.4427350427350427,1170
0x7194633/nanoFialka-v1,0x7194633,0.2205128205128205,0.3206118660187686,0.10009904550594811,0.017393493974006864,0.7794871794871795,1170
0x7o/BulgakovLM-3B,0x7o,0.2829059829059829,0.3616766409780031,0.07877065807202022,0.014104334424037017,0.6957264957264957,1170
152334H/miqu-1-70b-sf,152334H,0.7307692307692307,0.3487230713202541,-0.38204615944897663,0.15278124034532753,0.15726495726495726,1170
1TuanPham/T-Llama,1TuanPham,0.5418803418803418,0.348558520980273,-0.19332182090006883,0.042121402908567925,0.38803418803418804,1170
222gate/Blur-4x7b-MOE-v0.1,222gate,0.7222222222222222,0.39525458136568015,-0.32696764085654206,0.11608365937880451,0.1811965811965812,1170
222gate/Blurdus-7b-v0.1,222gate,0.7222222222222222,0.4018891448859638,-0.32033307733625843,0.11303615565171735,0.1641025641025641,1170
222gate/Blurred-Beagle-7b-slerp,222gate,0.7273504273504273,0.3963823837676233,-0.330968043582804,0.11890073113889103,0.17777777777777778,1170
222gate/BrurryDog-7b-v0.1,222gate,0.7247863247863248,0.40121434347743345,-0.3235719813088913,0.11515228036903011,0.1641025641025641,1170
222gate/TinyMistral-248Mx4-MOE,222gate,0.2948717948717949,0.36266007147678064,0.06778827660498576,0.014729934264775242,0.7094017094017094,1170
222gate/bleagle-7b-v0.1-test,222gate,0.7222222222222222,0.4039042272537882,-0.318317994968434,0.11049516441816093,0.1811965811965812,1170
222limin/Liph-36-imatwarwithmyself,222limin,0.6239316239316239,0.35167319988908075,-0.2722584240425432,0.08009221778016014,0.27521367521367524,1170
22h/open-cabrita3b,22h,0.33760683760683763,0.3045545536297722,-0.033052283977065444,0.0038750192920850067,0.6512820512820513,1170
42MARU/sitebunny-13b,42MARU,0.6307692307692307,0.3524238446557357,-0.2783453861134951,0.08174059484738053,0.26495726495726496,1170
42dot/42dot_LLM-PLM-1.3B,42dot,0.32393162393162395,0.30189718923498354,-0.022034434696640404,0.0035712096467059853,0.652991452991453,1170
42dot/42dot_LLM-SFT-1.3B,42dot,0.3606837606837607,0.3132195077144574,-0.04746425296930329,0.008499006359072424,0.6068376068376068,1170
4season/alignment-model-test10,4season,0.7957264957264957,0.4960173239272601,-0.29970917179923556,0.10395883368473495,0.11794871794871795,1170
4season/alignment-model-test3,4season,0.782051282051282,0.49640091784682483,-0.2856503642044572,0.09465150400143349,0.13504273504273503,1170
4season/alignment-model-test9,4season,0.7752136752136752,0.5077560757679002,-0.2674575994457751,0.08605602356830941,0.12991452991452992,1170
4season/alignment_model_test,4season,0.782051282051282,0.49640091784682483,-0.2856503642044572,0.09465150400143349,0.13504273504273503,1170
4season/final_model_test_v2,4season,0.7769230769230769,0.5027881197200397,-0.27413495720303727,0.08859226340335825,0.13162393162393163,1170
4season/merge_model_test_v2,4season,0.7931623931623931,0.5011952170924123,-0.2919671760699808,0.09972086068449891,0.11623931623931624,1170
4season/sft_model_test1,4season,0.6717948717948717,0.34470926464143703,-0.3270856071534347,0.11378377594494034,0.2205128205128205,1170
64bits/LexPodLM-13B,64bits,0.5777777777777777,0.31657762487007907,-0.26120015290769866,0.0707369217015882,0.347008547008547,1170
8Xqmff94/pooled_gqa_mix_chatml,8Xqmff94,0.36153846153846153,0.3284294041788784,-0.03310905735958314,0.011088474794011234,0.6307692307692307,1170
8xqmff94/pooled_gqa_chat,8xqmff94,0.32051282051282054,0.3117204435179483,-0.00879237699487223,0.004382103143289331,0.6786324786324787,1170
8xqmff94/pooled_gqa_math,8xqmff94,0.2905982905982906,0.32093914578336025,0.030340855185069626,0.008110812030925929,0.6991452991452991,1170
8xqmff94/pooled_gqa_mix,8xqmff94,0.33589743589743587,0.31366184926026686,-0.022235586637169014,0.0051766046084643375,0.652991452991453,1170
8xqmff94/pooled_gqa_mix_chatml_sft,8xqmff94,0.41623931623931626,0.31716779679340446,-0.0990715194459118,0.013455295686180773,0.5367521367521367,1170
8xqmff94/pooled_gqa_prime,8xqmff94,0.2931623931623932,0.32257501146248896,0.029412618300095783,0.010781742182789931,0.7196581196581197,1170
8xqmff94/pooled_gqa_raw,8xqmff94,0.294017094017094,0.31875276834207267,0.02473567432497864,0.011517555881109297,0.7128205128205128,1170
8xqmff94/slm,8xqmff94,0.5683760683760684,0.3643447290264988,-0.20403133934956957,0.04689882528023635,0.3111111111111111,1170
922-CA/Llama-3-monika-ddlc-8b-v1,922-CA,0.5957264957264957,0.3307391281579471,-0.2649873675685486,0.07552905162042828,0.3094017094017094,1170
922-CA/Llama-3-natsuki-ddlc-8b-v1,922-CA,0.6034188034188034,0.31820123034734427,-0.2852175730714591,0.08675831282065298,0.29743589743589743,1170
922-CA/monika-ddlc-7b-v1,922-CA,0.5495726495726496,0.332159623475541,-0.2174130260971086,0.04928211518560121,0.38632478632478634,1170
922-CA/monika-ddlc-8b-v1,922-CA,0.5957264957264957,0.3307391281579471,-0.2649873675685486,0.07552905162042828,0.3094017094017094,1170
922CA/Llama-3-monika-ddlc-11.5b-v1,922CA,0.6,0.3324098170367655,-0.2675901829632345,0.07747444928744739,0.29572649572649573,1170
922CA/Silicon-Monika-7b,922CA,0.6316239316239316,0.33555636610815326,-0.29606756551577834,0.09325940277314362,0.27521367521367524,1170
922CA/Silicon-Natsuki-7b,922CA,0.6521367521367522,0.3515246232681545,-0.30061212886859767,0.09605897210685586,0.24957264957264957,1170
922CA/monika-ddlc-8b-v1,922CA,0.5957264957264957,0.3307391281579471,-0.2649873675685486,0.07552905162042828,0.3094017094017094,1170
AA051610/A0105,AA051610,0.6213675213675214,0.34852155850703415,-0.27284596286048723,0.08536164970582588,0.25811965811965815,1170
AA051610/A0106,AA051610,0.6641025641025641,0.3445728424557899,-0.3195297216467742,0.10736729859304399,0.22564102564102564,1170
AA051610/A0120,AA051610,0.67008547008547,0.34697376792641044,-0.3231117021590596,0.1129597325516418,0.20683760683760682,1170
AA051610/A0121,AA051610,0.6717948717948717,0.35863293482242464,-0.3131619369724471,0.10608827156045393,0.2,1170
AA051610/A0127,AA051610,0.6863247863247863,0.3413156424959238,-0.34500914382886255,0.1263569376734668,0.18974358974358974,1170
AA051610/A11P,AA051610,0.6256410256410256,0.33504494052835376,-0.2905960851126719,0.09168442343166108,0.26837606837606837,1170
AA051610/A12P,AA051610,0.6444444444444445,0.3499427400823318,-0.2945017043621127,0.09119776487442831,0.2512820512820513,1170
AA051610/A13,AA051610,0.6111111111111112,0.32914319120351426,-0.2819679199075969,0.08394825729081988,0.29572649572649573,1170
AA051610/AZG,AA051610,0.629059829059829,0.33886541642112716,-0.2901944126387019,0.09192159623214793,0.26324786324786326,1170
AA051610/C0318-G,AA051610,0.6444444444444445,0.3406456698650703,-0.3037987745793742,0.09864844269056258,0.24957264957264957,1170
AA051610/C0322-reft,AA051610,0.6435897435897436,0.347192411345783,-0.29639733224396064,0.09243756046588848,0.24444444444444444,1170
AA051610/C0325-L,AA051610,0.6752136752136753,0.3558740713599262,-0.31933960385374904,0.10722494201477704,0.2188034188034188,1170
AA051610/FT,AA051610,0.6307692307692307,0.3345486569071022,-0.2962205738621285,0.09564461264436447,0.26153846153846155,1170
AA051610/O0128,AA051610,0.6794871794871795,0.33742629591524487,-0.34206088357193465,0.1259330019702318,0.19829059829059828,1170
AA051610/Q,AA051610,0.67008547008547,0.3569573863650149,-0.31312808372045514,0.10722269792892228,0.2153846153846154,1170
AA051610/T1B,AA051610,0.5606837606837607,0.3293478966577492,-0.23133586402601147,0.056415323457367744,0.3504273504273504,1170
AA051610/T1C,AA051610,0.5017094017094017,0.327132311459373,-0.1745770902500287,0.03288818455708612,0.4376068376068376,1170
AA051610/T2A,AA051610,0.5145299145299145,0.3229199612443496,-0.1916099532855649,0.03931375892300705,0.4170940170940171,1170
AA051610/VA,AA051610,0.41367521367521365,0.3197892426931251,-0.09388597098208856,0.011457625115976065,0.5572649572649573,1170
AA051610/testtest,AA051610,0.7085470085470086,0.36401015268174114,-0.34453685586526744,0.12950759368015324,0.17777777777777778,1170
AA051611/A0109,AA051611,0.6649572649572649,0.33898628797117786,-0.32597097698608707,0.11411202263633467,0.2188034188034188,1170
AA051611/A0110,AA051611,0.6632478632478632,0.3389148817078062,-0.324332981540057,0.113821835903738,0.2188034188034188,1170
AA051611/A0113,AA051611,0.6632478632478632,0.3405529366224134,-0.3226949266254498,0.11075396143412272,0.2205128205128205,1170
AA051611/A0118,AA051611,0.5914529914529915,0.34940383515002177,-0.2420491563029697,0.06704646531293867,0.294017094017094,1170
AA051611/A0119,AA051611,0.6418803418803419,0.3468230935125093,-0.29505724836783265,0.09456468886128527,0.23931623931623933,1170
AA051611/O0201,AA051611,0.6786324786324787,0.33609360650113573,-0.34253887213134293,0.12307443498994926,0.19487179487179487,1170
AA051611/V0201,AA051611,0.6726495726495727,0.33550082992858143,-0.33714874272099127,0.11952223464127604,0.2170940170940171,1170
AA051611/V0202,AA051611,0.6658119658119658,0.3398013261355149,-0.3260106396764509,0.11251281696534403,0.21025641025641026,1170
AA051611/limb,AA051611,0.6341880341880342,0.33761618746313676,-0.2965718467248974,0.09227480347548023,0.26324786324786326,1170
AA051611/whattest,AA051611,0.6683760683760683,0.33635818847185145,-0.3320178799042169,0.11619155220173155,0.22393162393162394,1170
AA051612/A0123,AA051612,0.6760683760683761,0.34975931714601005,-0.32630905892236606,0.11298885847674436,0.21025641025641026,1170
AA051612/A0124,AA051612,0.6777777777777778,0.3426526069535781,-0.33512517082419974,0.12007856099454178,0.20170940170940171,1170
AA051612/A0125,AA051612,0.6965811965811965,0.34820094914638794,-0.3483802474348086,0.12670325230803875,0.19145299145299147,1170
AA051612/A0126,AA051612,0.7034188034188035,0.34916177522965197,-0.3542570281891515,0.13335423608487634,0.1794871794871795,1170
AA051612/B0121,AA051612,0.6829059829059829,0.34573268490935494,-0.337173297996628,0.12220153603911559,0.18632478632478633,1170
AA051612/B0122,AA051612,0.6794871794871795,0.35359443857445194,-0.3258927409127276,0.1149561305143997,0.19145299145299147,1170
AA051615/A0204,AA051615,0.7034188034188035,0.3566885060570266,-0.34673029736177685,0.12647011631388727,0.17777777777777778,1170
AA051615/A0221,AA051615,0.6854700854700855,0.35290636036219303,-0.33256372510789245,0.12087171079972325,0.18803418803418803,1170
AA051615/A0304,AA051615,0.6760683760683761,0.33236942990520446,-0.34369894616317165,0.1259008085790207,0.21196581196581196,1170
AA051615/A0305a,AA051615,0.6136752136752137,0.3345704899460898,-0.2791047237291239,0.083344195640668,0.28205128205128205,1170
AA051615/A0306,AA051615,0.6606837606837607,0.32636114766123686,-0.3343226130225238,0.11742187285435575,0.22564102564102564,1170
AA051615/A0308-G,AA051615,0.6829059829059829,0.34636647521098357,-0.33653950769499935,0.12090268918625185,0.2,1170
AA051615/L0223,AA051615,0.6794871794871795,0.33470311328902314,-0.3447840661981564,0.12560368264390628,0.20683760683760682,1170
AA051615/L0225,AA051615,0.6820512820512821,0.3319722646804837,-0.3500790173707984,0.12953473641586885,0.2,1170
ABX-AI/Infinite-Laymons-9B,ABX-AI,0.6555555555555556,0.3446871152299813,-0.31086844032557426,0.1054970624669795,0.2376068376068376,1170
ABX-AI/Quantum-Citrus-9B,ABX-AI,0.6521367521367522,0.3439683577195321,-0.30816839441722005,0.10132434953175126,0.2341880341880342,1170
ABX-AI/Silver-Sun-11B,ABX-AI,0.6974358974358974,0.36565765381106324,-0.33177824362483416,0.11803657011591344,0.19658119658119658,1170
ABX-AI/Silver-Sun-v2-11B,ABX-AI,0.6982905982905983,0.36742874227179584,-0.3308618560188024,0.11731344200305677,0.19829059829059828,1170
ABX-AI/Spicy-Laymonade-7B,ABX-AI,0.6282051282051282,0.3314627429669063,-0.2967423852382219,0.09386301862606225,0.26153846153846155,1170
AGI-0/Magistral-7B-v0.1,AGI-0,0.6717948717948717,0.3494346395022262,-0.32236023229264554,0.11014656309939186,0.23247863247863249,1170
AGI-0/ThetaWave-7B-v0.1,AGI-0,0.658974358974359,0.36413657292979634,-0.2948377860445626,0.09419842356526821,0.23247863247863249,1170
AGI-0/llamaster-8B-v0.1,AGI-0,0.6094017094017095,0.351387167605354,-0.25801454179635547,0.07194701464794577,0.26837606837606837,1170
AGI-inc/lora_moe_7b,AGI-inc,0.5094017094017094,0.3072249505556136,-0.20217675884609576,0.044715708764418265,0.42905982905982903,1170
AGI-inc/lora_moe_7b_baseline,AGI-inc,0.5094017094017094,0.3072249505556136,-0.20217675884609576,0.044715708764418265,0.42905982905982903,1170
AI-B/UTENA-7B-NSFW-V2,AI-B,0.6324786324786325,0.33261446367264197,-0.2998641688059905,0.09713674918742231,0.25811965811965815,1170
AI-B/UTENA-7B-V3,AI-B,0.658974358974359,0.34111917846802503,-0.31785518050633393,0.10990727626080712,0.23076923076923078,1170
AI-Sweden-Models/gpt-sw3-1.3b,AI-Sweden-Models,0.30427350427350425,0.3016908592987931,-0.002582644974711168,0.002217659118011571,0.6717948717948717,1170
AI-Sweden-Models/gpt-sw3-1.3b-instruct,AI-Sweden-Models,0.31025641025641026,0.3038628814037999,-0.006393528852610353,0.001659698970311962,0.6752136752136753,1170
AI-Sweden-Models/gpt-sw3-126m,AI-Sweden-Models,0.2205128205128205,0.3081688677911202,0.08765604727829968,0.014133329231946972,0.8085470085470086,1170
AI-Sweden-Models/gpt-sw3-126m-instruct,AI-Sweden-Models,0.2341880341880342,0.30820941494952236,0.07402138076148818,0.011869015086213162,0.7829059829059829,1170
AI-Sweden-Models/gpt-sw3-20b,AI-Sweden-Models,0.41794871794871796,0.3045463829106529,-0.11340233503806507,0.015853159714826832,0.5367521367521367,1170
AI-Sweden-Models/gpt-sw3-20b-instruct,AI-Sweden-Models,0.43162393162393164,0.314196161796641,-0.11742776982729064,0.016760118460153673,0.5025641025641026,1170
AI-Sweden-Models/gpt-sw3-356m,AI-Sweden-Models,0.23675213675213674,0.30419422043860667,0.06744208368646992,0.00932901073705635,0.7521367521367521,1170
AI-Sweden-Models/gpt-sw3-356m-instruct,AI-Sweden-Models,0.27008547008547007,0.3045767858776267,0.03449131579215664,0.00685862416237946,0.7384615384615385,1170
AI-Sweden-Models/gpt-sw3-40b,AI-Sweden-Models,0.42991452991452994,0.305334901278045,-0.12457962863648492,0.018959127087234563,0.5111111111111111,1170
AI-Sweden-Models/gpt-sw3-6.7b,AI-Sweden-Models,0.3641025641025641,0.3028562936950293,-0.061246270407534775,0.00623078457130944,0.6170940170940171,1170
AI-Sweden-Models/gpt-sw3-6.7b-v2,AI-Sweden-Models,0.394017094017094,0.30291322278272353,-0.09110387123437047,0.010007022852077371,0.5572649572649573,1170
AI-Sweden-Models/gpt-sw3-6.7b-v2-instruct,AI-Sweden-Models,0.4076923076923077,0.30948405413508656,-0.09820825355722113,0.015110119292054717,0.5008547008547009,1170
AIChenKai/TinyLlama-1.1B-Chat-v1.0-x2-MoE,AIChenKai,0.3598290598290598,0.308518356180519,-0.051310703648540845,0.008182608636854317,0.6170940170940171,1170
AIDC-ai-business/Marcoroni-13B,AIDC-ai-business,0.6239316239316239,0.3619289737823444,-0.26200265014927954,0.07403652984417637,0.2717948717948718,1170
AIDC-ai-business/Marcoroni-70B,AIDC-ai-business,0.27388535031847133,0.6105770371707953,0.3366916868523239,0.14269970218138928,0.7070063694267515,942
AIDC-ai-business/Marcoroni-70B-v1,AIDC-ai-business,0.735897435897436,0.35540081377593136,-0.3804966221215046,0.15246352532934854,0.1658119658119658,1170
AIDC-ai-business/Marcoroni-7B,AIDC-ai-business,0.5803418803418804,0.3588894641299492,-0.22145241621193118,0.054276276095198465,0.31965811965811963,1170
AIDC-ai-business/Marcoroni-7B-v2,AIDC-ai-business,0.6820512820512821,0.36694140285321086,-0.3151098791980712,0.10904927832534106,0.20854700854700856,1170
AIDC-ai-business/Marcoroni-7B-v3,AIDC-ai-business,0.6948717948717948,0.36218305177677923,-0.3326887430950156,0.11927222017099333,0.20683760683760682,1170
AIGeekLabs/radiantloom-mixtral-8x7b-fusion,AIGeekLabs,0.6341880341880342,0.34969540622029965,-0.2844926279677345,0.08781699921967158,0.27008547008547007,1170
AIGym/Llama-2-7b-chat-hf-structured-responses,AIGym,0.5282051282051282,0.33291145502874353,-0.19529367317638469,0.0401031841317498,0.38461538461538464,1170
AIGym/TinyLlama-1.1B-2.5T-chat,AIGym,0.34444444444444444,0.30314786363855944,-0.041296580805885,0.005651515833697327,0.6273504273504273,1170
AIGym/TinyLlama-1.1B-2.5T-chat-and-function-calling,AIGym,0.3435897435897436,0.3058032148226878,-0.037786528767055794,0.00549041938375958,0.6256410256410256,1170
AIGym/deepseek-coder-1.3b-chat,AIGym,0.2564102564102564,0.3021632424542069,0.045752986043950505,0.0042005627713405415,0.7401709401709402,1170
AIGym/deepseek-coder-1.3b-chat-and-function-calling,AIGym,0.26324786324786326,0.3067100071220794,0.04346214387421615,0.004579122995925432,0.7384615384615385,1170
AIGym/deepseek-coder-6.7b-chat,AIGym,0.3598290598290598,0.3055206246340624,-0.05430843519499745,0.004284663527571672,0.6188034188034188,1170
AIGym/deepseek-coder-6.7b-chat-and-function-calling,AIGym,0.3606837606837607,0.3072739471356508,-0.053409813548109863,0.005518341030510754,0.6136752136752137,1170
AIJUUD/juud-Mistral-7B,AIJUUD,0.6666666666666666,0.3534481269765629,-0.3132185396901037,0.10424403361092534,0.24444444444444444,1170
AIJUUD/juud-Mistral-7B-dpo,AIJUUD,0.6675213675213675,0.3531500782864099,-0.3143712892349576,0.10472139072344076,0.2512820512820513,1170
ALBADDAWI/DeepCode-7B-Aurora,ALBADDAWI,0.5333333333333333,0.3301878205427348,-0.2031455127905985,0.043689426150483365,0.40341880341880343,1170
ALBADDAWI/DeepCode-7B-Aurora-v12,ALBADDAWI,0.5555555555555556,0.35342960387528294,-0.20212595168027264,0.047959466212604135,0.347008547008547,1170
ALBADDAWI/DeepCode-7B-Aurora-v13,ALBADDAWI,0.5547008547008547,0.3534461318605244,-0.2012547228403303,0.047615616205378616,0.3435897435897436,1170
ALBADDAWI/DeepCode-7B-Aurora-v2,ALBADDAWI,0.5538461538461539,0.33894991461345253,-0.21489623923270135,0.05007839289333325,0.347008547008547,1170
ALBADDAWI/DeepCode-7B-Aurora-v3,ALBADDAWI,0.5461538461538461,0.3385885881548993,-0.20756525799894682,0.04693058484249911,0.347008547008547,1170
APMIC/caigun-lora-model-34B-v2,APMIC,0.6504273504273504,0.32631774802069113,-0.3241096024066593,0.11002844743662747,0.24444444444444444,1170
APMIC/caigun-lora-model-34B-v3,APMIC,0.6692307692307692,0.32812266120629113,-0.34110810802447805,0.12104577751087048,0.22564102564102564,1170
Aabbhishekk/TinyLlama-1.1B-miniguanaco,Aabbhishekk,0.35128205128205126,0.3061043875214329,-0.04517766376061838,0.007425975240186495,0.6170940170940171,1170
Aabbhishekk/llama2-7b-function-calling-slerp,Aabbhishekk,0.5547008547008547,0.3303872588765635,-0.22431359582429122,0.05403272953911577,0.3623931623931624,1170
AbacusResearch/Jallabi-34B,AbacusResearch,0.6606837606837607,0.3363545157145029,-0.32432924496925775,0.11513529596171591,0.2170940170940171,1170
AbacusResearch/RasGulla1-7b,AbacusResearch,0.6965811965811965,0.3715139192562036,-0.32506727732499296,0.11507827108565229,0.2,1170
AbacusResearch/haLLAwa2,AbacusResearch,0.6324786324786325,0.3733253706535458,-0.25915326182508663,0.07498712800330903,0.24786324786324787,1170
AbacusResearch/haLLAwa3,AbacusResearch,0.6777777777777778,0.380282311085941,-0.2974954666918368,0.10063487787188068,0.21196581196581196,1170
AbacusResearch/haLLawa4-7b,AbacusResearch,0.7145299145299145,0.394309621157214,-0.3202202933727005,0.11314831140559534,0.1811965811965812,1170
AbacusResearch/jaLLAbi2-7b,AbacusResearch,0.7162393162393162,0.3905924427150674,-0.32564687352424887,0.1145771542836019,0.18632478632478633,1170
Abe13/juniper-certificate-Llama-2-7b-chat-hf,Abe13,0.2914529914529915,0.4122585307273506,0.12080553927435911,0.02805968975033408,0.7008547008547008,1170
Abhaykoul/EMO-1B,Abhaykoul,0.3957264957264957,0.3217580304212735,-0.07396846530522222,0.0063613199941390045,0.5623931623931624,1170
Abhaykoul/HelpingAI-3B,Abhaykoul,0.505982905982906,0.35110430993559566,-0.1548785960473103,0.0280251843464453,0.40512820512820513,1170
Abhaykoul/HelpingAI-Lite-4x1b,Abhaykoul,0.3581196581196581,0.3075985400167835,-0.05052111810287463,0.00826687519562445,0.611965811965812,1170
Abhaykoul/MediKAI,Abhaykoul,0.46495726495726497,0.35841561572270275,-0.10654164923456222,0.014212463088519294,0.5025641025641026,1170
Abhaykoul/OEvortex,Abhaykoul,0.35384615384615387,0.3323498259695637,-0.02149632787659017,0.006919730376085621,0.6393162393162393,1170
Abhaykoul/Qwen1.5-0.5B-vortex,Abhaykoul,0.31794871794871793,0.3070821746056724,-0.010866543343045543,0.0035580047945665285,0.6615384615384615,1170
Abhaykoul/Qwen1.5-0.5B-vortex-v2,Abhaykoul,0.30683760683760686,0.31189760141320577,0.005059994575598914,0.004378384958069806,0.6786324786324787,1170
Abhaykoul/qwen1.5-vortex,Abhaykoul,0.31794871794871793,0.3070821746056724,-0.010866543343045543,0.0035580047945665285,0.6615384615384615,1170
Abhaykoul/vortex2,Abhaykoul,0.5068376068376068,0.35098291077928584,-0.15585469605832097,0.02875015413131032,0.40341880341880343,1170
Abhinav7/NeuralPipe-7B-slerp,Abhinav7,0.6743589743589744,0.3545874530012994,-0.319771521357675,0.11124340170557347,0.21367521367521367,1170
AdaptLLM/finance-chat,AdaptLLM,0.5376068376068376,0.31934625632026836,-0.21826058128656922,0.051292971721663534,0.38290598290598293,1170
AdaptLLM/law-chat,AdaptLLM,0.5341880341880342,0.32001771935468876,-0.21417031483334542,0.04856107802276022,0.38974358974358975,1170
AdaptLLM/medicine-chat,AdaptLLM,0.5376068376068376,0.3187597452981943,-0.2188470923086433,0.052699540937262666,0.37948717948717947,1170
Aeala/GPT4-x-AlpacaDente-30b,Aeala,0.621160409556314,0.3360023486011893,-0.2851580609551247,0.08683692690864164,0.2815699658703072,1172
Aeala/GPT4-x-AlpacaDente2-30b,Aeala,0.60580204778157,0.3306360578283477,-0.2751659899532223,0.08031841052664612,0.28498293515358364,1172
Aeala/GPT4-x-Alpasta-13b,Aeala,0.5853242320819113,0.35194203477251074,-0.23338219730940057,0.06015975456748756,0.3191126279863481,1172
AetherResearch/Cerebrum-1.0-7b,AetherResearch,0.6162393162393163,0.32544178364630355,-0.2907975325930127,0.09009129877829511,0.27692307692307694,1170
AetherResearch/Cerebrum-1.0-8x7b,AetherResearch,0.6811965811965812,0.3299850637892284,-0.3512115174073528,0.12819546307884647,0.2205128205128205,1170
AiMavenAi/AiMaven-Prometheus,AiMavenAi,0.7393162393162394,0.4009160073010574,-0.33840023201518193,0.12348411342137221,0.1675213675213675,1170
AiMavenAi/AiMaven-SmartDawg-7b,AiMavenAi,0.6786324786324787,0.3732364765372422,-0.3053960020952365,0.10306097389730114,0.2153846153846154,1170
AiMavenAi/MavenWest,AiMavenAi,0.7153846153846154,0.3824921775618737,-0.3328924378227417,0.1192832443169267,0.19145299145299147,1170
AiMavenAi/Prometheus-1.3,AiMavenAi,0.7256410256410256,0.4348965629756341,-0.2907444626653915,0.09714377214220492,0.1606837606837607,1170
AlanRobotics/nanit,AlanRobotics,0.5897435897435898,0.3317038837848434,-0.25803970595874637,0.07153858767721792,0.30085470085470084,1170
AlanRobotics/nanit_v1.1,AlanRobotics,0.5897435897435898,0.3317038837848434,-0.25803970595874637,0.07153858767721792,0.30085470085470084,1170
AlanRobotics/nanit_v2,AlanRobotics,0.5803418803418804,0.3332665094888798,-0.24707537085300058,0.06591034113447838,0.3145299145299145,1170
AlanRobotics/nanit_v3,AlanRobotics,0.5991452991452991,0.34978715269682575,-0.24935814644847337,0.07157987658638047,0.28376068376068375,1170
AlanRobotics/nanit_v3.2,AlanRobotics,0.5974358974358974,0.337549227008771,-0.25988667042712643,0.07463440448638389,0.27350427350427353,1170
AlanRobotics/nanobot_v1,AlanRobotics,0.5897435897435898,0.3317077959058086,-0.25803579383778114,0.07155056980434675,0.30085470085470084,1170
AlekseyKorshuk/chatml-pyg-v1,AlekseyKorshuk,0.378839590443686,0.30862412349204593,-0.07021546695164005,0.007400130013468185,0.5887372013651877,1172
AlekseyKorshuk/pygmalion-6b-vicuna-chatml,AlekseyKorshuk,0.405982905982906,0.3236547619702,-0.082328144012706,0.011566341544049433,0.5401709401709401,1170
AlekseyKorshuk/vic15-exp-syn-fight-cp3838,AlekseyKorshuk,0.517948717948718,0.3374710771509515,-0.18047764079776651,0.036531741143097304,0.3811965811965812,1170
AllyArc/llama_allyarc,AllyArc,0.5435897435897435,0.34222301313586956,-0.201366730453874,0.042350107586539225,0.38290598290598293,1170
AlpinDale/pygmalion-instruct,AlpinDale,0.5256410256410257,0.3264827547730476,-0.19915827086797805,0.04458013920442394,0.41367521367521365,1170
Alsebay/Kilo-2x8B,Alsebay,0.6094017094017095,0.3501610009301275,-0.259240708471582,0.07300027351086394,0.29743589743589743,1170
Alsebay/L3-krai-test,Alsebay,0.6111111111111112,0.3433146691807793,-0.26779644193033186,0.07752201044444028,0.27521367521367524,1170
Alsebay/L3-krai-test-2,Alsebay,0.6153846153846154,0.3430307807679842,-0.2723538346166312,0.07961364280141006,0.27350427350427353,1170
Alsebay/L3-test-2,Alsebay,0.6145299145299146,0.34288995778382886,-0.2716399567460857,0.07856050650128663,0.27350427350427353,1170
Alsebay/Lorge-2x7B-UAMM,Alsebay,0.676923076923077,0.35631218461951064,-0.3206108923035663,0.10819192951307327,0.24615384615384617,1170
Alsebay/Narumashi-11B,Alsebay,0.6923076923076923,0.3625228260150926,-0.3297848662925997,0.11928910355188045,0.20683760683760682,1170
Alsebay/Narumashi-11B-v0.9,Alsebay,0.6863247863247863,0.35837791086079757,-0.32794687546398876,0.11481407999185479,0.21025641025641026,1170
Alsebay/Narumashi-RT-11B-test,Alsebay,0.6888888888888889,0.3616352444234722,-0.32725364446541666,0.11540426679349816,0.2153846153846154,1170
Alsebay/NarumashiRTS-V1,Alsebay,0.6846153846153846,0.378365696352674,-0.30624968826271065,0.10271624259288273,0.22564102564102564,1170
Alsebay/NarumashiRTS-V2,Alsebay,0.6846153846153846,0.3772205354411361,-0.30739484917424853,0.10300711027770833,0.22564102564102564,1170
